date,open,high,low,close,aggregate_open_interest,aggregate_volume,cot_commercial_net,specs_positioning,ma20,ma50,commodity,ticker
2021-05-24,2406.5,2406.5,2406.5,2406.5,,0,,,,,Aluminum,ALI=F
2021-05-25,2393.5,2393.5,2393.5,2393.5,,0,,,,,Aluminum,ALI=F
2021-05-26,2424.5,2424.5,2424.5,2424.5,,0,,,,,Aluminum,ALI=F
2021-05-27,2501.25,2501.25,2501.25,2501.25,,0,,,,,Aluminum,ALI=F
2021-05-28,2519.5,2519.5,2519.5,2519.5,,0,,,,,Aluminum,ALI=F
2021-06-01,2493.0,2493.0,2493.0,2493.0,,0,,,,,Aluminum,ALI=F
2021-06-02,2465.25,2465.25,2465.25,2465.25,,0,,,,,Aluminum,ALI=F
2021-06-03,2427.75,2427.75,2427.75,2427.75,,0,,,,,Aluminum,ALI=F
2021-06-04,2478.25,2478.25,2478.25,2478.25,,0,,,,,Aluminum,ALI=F
2021-06-07,2452.75,2452.75,2452.75,2452.75,,0,,,,,Aluminum,ALI=F
2021-06-08,2470.75,2470.75,2470.75,2470.75,,0,,,,,Aluminum,ALI=F
2021-06-09,2475.25,2475.25,2475.25,2475.25,,0,,,,,Aluminum,ALI=F
2021-06-10,2500.75,2500.75,2500.75,2500.75,,0,,,,,Aluminum,ALI=F
2021-06-11,2488.75,2488.75,2488.75,2488.75,,0,,,,,Aluminum,ALI=F
2021-06-14,2518.0,2518.0,2518.0,2518.0,,0,,,,,Aluminum,ALI=F
2021-06-15,2479.75,2479.75,2479.75,2479.75,,0,,,,,Aluminum,ALI=F
2021-06-16,2488.25,2488.25,2488.25,2488.25,,0,,,,,Aluminum,ALI=F
2021-06-17,2420.0,2420.0,2420.0,2420.0,,0,,,,,Aluminum,ALI=F
2021-06-18,2401.75,2401.75,2401.75,2401.75,,0,,,,,Aluminum,ALI=F
2021-06-21,2420.5,2420.5,2420.5,2420.5,,0,,,2461.3,,Aluminum,ALI=F
2021-06-22,2439.25,2439.25,2439.25,2439.25,,0,,,2462.9375,,Aluminum,ALI=F
2021-06-23,2447.25,2447.25,2447.25,2447.25,,0,,,2465.625,,Aluminum,ALI=F
2021-06-24,2454.0,2454.0,2454.0,2454.0,,0,,,2467.1,,Aluminum,ALI=F
2021-06-25,2502.0,2502.0,2502.0,2502.0,,0,,,2467.1375,,Aluminum,ALI=F
2021-06-28,2511.5,2511.5,2511.5,2511.5,,0,,,2466.7375,,Aluminum,ALI=F
2021-06-29,2569.0,2569.0,2569.0,2569.0,,0,,,2470.5375,,Aluminum,ALI=F
2021-06-30,2548.75,2548.75,2548.75,2548.75,,0,,,2474.7125,,Aluminum,ALI=F
2021-07-01,2534.75,2534.75,2534.75,2534.75,,0,,,2480.0625,,Aluminum,ALI=F
2021-07-02,2585.75,2585.75,2585.75,2585.75,,0,,,2485.4375,,Aluminum,ALI=F
2021-07-06,2556.0,2556.0,2556.0,2556.0,,0,,,2490.6,,Aluminum,ALI=F
