date,open,high,low,close,aggregate_open_interest,aggregate_volume,cot_commercial_net,specs_positioning,ma20,ma50,commodity,ticker
2021-05-17,67.63999938964844,69.98999786376953,67.05000305175781,68.97000122070312,,54461,,,,,CBOT Soybean Oil,ZL=F
2021-05-18,68.80000305175781,70.48999786376953,67.91999816894531,68.66999816894531,,54266,,,,,CBOT Soybean Oil,ZL=F
2021-05-19,68.68000030517578,68.75,65.37999725341797,66.47000122070312,,58987,,,,,CBOT Soybean Oil,ZL=F
2021-05-20,66.63999938964844,67.38999938964844,64.27999877929688,65.76000213623047,,52022,,,,,CBOT Soybean Oil,ZL=F
2021-05-21,65.76000213623047,66.33999633789062,64.63999938964844,65.48999786376953,,39444,,,,,CBOT Soybean Oil,ZL=F
2021-05-24,65.41999816894531,66.2300033569336,64.2300033569336,65.12999725341797,,38234,,,,,CBOT Soybean Oil,ZL=F
2021-05-25,65.33999633789062,67.26000213623047,65.30000305175781,66.69000244140625,,43525,,,,,CBOT Soybean Oil,ZL=F
2021-05-26,66.80000305175781,67.25,65.41999816894531,65.68000030517578,,47898,,,,,CBOT Soybean Oil,ZL=F
2021-05-27,65.76000213623047,66.88999938964844,65.22000122070312,66.80999755859375,,42601,,,,,CBOT Soybean Oil,ZL=F
2021-05-28,66.80999755859375,67.38999938964844,65.70999908447266,65.79000091552734,,40878,,,,,CBOT Soybean Oil,ZL=F
2021-06-01,66.12999725341797,68.19000244140625,65.8499984741211,67.38999938964844,,45012,,,,,CBOT Soybean Oil,ZL=F
2021-06-02,67.44000244140625,70.88999938964844,67.23999786376953,70.37999725341797,,63262,,,,,CBOT Soybean Oil,ZL=F
2021-06-03,70.77999877929688,72.12999725341797,68.72000122070312,68.8499984741211,,71510,,,,,CBOT Soybean Oil,ZL=F
2021-06-04,69.0999984741211,71.83999633789062,68.7300033569336,71.33999633789062,,47743,,,,,CBOT Soybean Oil,ZL=F
2021-06-07,71.97000122070312,73.73999786376953,70.5,70.83000183105469,,77645,,,,,CBOT Soybean Oil,ZL=F
2021-06-08,71.33999633789062,72.77999877929688,70.22000122070312,72.08000183105469,,66524,,,,,CBOT Soybean Oil,ZL=F
2021-06-09,72.4800033569336,72.48999786376953,70.43000030517578,71.58999633789062,,59930,,,,,CBOT Soybean Oil,ZL=F
2021-06-10,71.58999633789062,72.73999786376953,70.16000366210938,70.45999908447266,,68638,,,,,CBOT Soybean Oil,ZL=F
2021-06-11,70.30000305175781,70.5999984741211,66.95999908447266,66.9800033569336,,78205,,,,,CBOT Soybean Oil,ZL=F
2021-06-14,66.4000015258789,66.97000122070312,63.5,65.95999908447266,,69003,,,68.06599960327148,,CBOT Soybean Oil,ZL=F
2021-06-15,66.33000183105469,67.37999725341797,65.19000244140625,65.56999969482422,,48230,,,67.89599952697753,,CBOT Soybean Oil,ZL=F
2021-06-16,65.7699966430664,66.08999633789062,62.06999969482422,62.06999969482422,,63014,,,67.56599960327148,,CBOT Soybean Oil,ZL=F
2021-06-17,62.0,62.20000076293945,56.56999969482422,56.56999969482422,,68653,,,67.07099952697754,,CBOT Soybean Oil,ZL=F
2021-06-18,56.150001525878906,58.97999954223633,55.4900016784668,58.119998931884766,,56960,,,66.68899936676026,,CBOT Soybean Oil,ZL=F
2021-06-21,57.5,60.66999816894531,56.7400016784668,60.33000183105469,,32169,,,66.43099956512451,,CBOT Soybean Oil,ZL=F
2021-06-22,60.529998779296875,62.04999923706055,59.5,60.66999816894531,,34836,,,66.20799961090088,,CBOT Soybean Oil,ZL=F
2021-06-23,60.66999816894531,62.93000030517578,60.47999954223633,62.130001068115234,,27955,,,65.97999954223633,,CBOT Soybean Oil,ZL=F
2021-06-24,61.86000061035156,62.849998474121094,60.310001373291016,62.70000076293945,,23522,,,65.83099956512451,,CBOT Soybean Oil,ZL=F
2021-06-25,62.9900016784668,63.97999954223633,59.20000076293945,59.709999084472656,,36717,,,65.47599964141845,,CBOT Soybean Oil,ZL=F
2021-06-28,59.599998474121094,62.619998931884766,59.310001373291016,62.310001373291016,,20809,,,65.30199966430663,,CBOT Soybean Oil,ZL=F
