date,open,high,low,close,aggregate_open_interest,aggregate_volume,cot_commercial_net,specs_positioning,ma20,ma50,commodity,ticker
2021-07-08,149.3000030517578,149.3000030517578,149.3000030517578,152.0500030517578,,2,,,,,Coffee,KC=F
2021-07-09,149.60000610351562,150.8000030517578,149.60000610351562,151.3000030517578,,3,,,,,Coffee,KC=F
2021-07-12,153.39999389648438,153.85000610351562,153.39999389648438,153.85000610351562,,23,,,,,Coffee,KC=F
2021-07-13,152.1999969482422,152.1999969482422,152.10000610351562,152.10000610351562,,5,,,,,Coffee,KC=F
2021-07-14,154.5500030517578,154.5500030517578,152.89999389648438,156.4499969482422,,4,,,,,Coffee,KC=F
2021-07-15,155.89999389648438,157.75,155.89999389648438,156.89999389648438,,35,,,,,Coffee,KC=F
2021-07-16,161.1999969482422,161.1999969482422,161.1999969482422,161.1999969482422,,0,,,,,Coffee,KC=F
2021-07-19,159.5,159.5,155.60000610351562,155.25,,5,,,,,Coffee,KC=F
2021-07-20,165.64999389648438,165.64999389648438,165.64999389648438,165.64999389648438,,44827,,,,,Coffee,KC=F
2021-07-21,167.10000610351562,177.89999389648438,166.5500030517578,176.0,,34757,,,,,Coffee,KC=F
2021-07-22,180.0,195.5,180.0,193.64999389648438,,44986,,,,,Coffee,KC=F
2021-07-23,205.10000610351562,209.5,187.1999969482422,189.0,,41105,,,,,Coffee,KC=F
2021-07-26,199.5,215.1999969482422,199.0,207.8000030517578,,37319,,,,,Coffee,KC=F
2021-07-27,206.3000030517578,209.60000610351562,199.5500030517578,201.75,,27477,,,,,Coffee,KC=F
2021-07-28,204.0500030517578,205.35000610351562,195.1999969482422,200.4499969482422,,28234,,,,,Coffee,KC=F
2021-07-29,201.8000030517578,203.5,190.25,196.5,,29964,,,,,Coffee,KC=F
2021-07-30,200.0,201.75,178.60000610351562,179.5500030517578,,31471,,,,,Coffee,KC=F
2021-08-02,179.35000610351562,179.35000610351562,171.60000610351562,172.8000030517578,,37342,,,,,Coffee,KC=F
2021-08-03,172.8000030517578,177.6999969482422,172.0500030517578,174.85000610351562,,18664,,,,,Coffee,KC=F
2021-08-04,176.25,178.64999389648438,173.89999389648438,175.64999389648438,,18865,,,173.6375,,Coffee,KC=F
2021-08-05,175.64999389648438,177.64999389648438,173.3000030517578,176.89999389648438,,17207,,,174.87999954223633,,Coffee,KC=F
2021-08-06,177.8000030517578,177.8000030517578,173.5500030517578,176.0,,21241,,,176.11499938964843,,Coffee,KC=F
2021-08-09,174.8000030517578,180.60000610351562,172.4499969482422,179.35000610351562,,22411,,,177.38999938964844,,Coffee,KC=F
2021-08-10,179.5,182.25,177.5500030517578,182.0,,29061,,,178.88499908447267,,Coffee,KC=F
2021-08-11,181.0,185.3000030517578,179.8000030517578,183.85000610351562,,29470,,,180.25499954223633,,Coffee,KC=F
2021-08-12,184.6999969482422,186.89999389648438,182.85000610351562,186.5500030517578,,39088,,,181.7375,,Coffee,KC=F
2021-08-13,185.9499969482422,187.35000610351562,181.1999969482422,182.75,,24800,,,182.81500015258788,,Coffee,KC=F
2021-08-16,181.9499969482422,186.25,179.75,183.1999969482422,,15358,,,184.2125,,Coffee,KC=F
2021-08-17,184.1999969482422,184.25,178.3000030517578,178.9499969482422,,15802,,,184.87750015258788,,Coffee,KC=F
2021-08-18,178.64999389648438,181.14999389648438,177.60000610351562,179.6999969482422,,8908,,,185.0625,,Coffee,KC=F
2021-08-19,179.14999389648438,179.14999389648438,175.1999969482422,178.1999969482422,,13006,,,184.29000015258788,,Coffee,KC=F
2021-08-20,178.3000030517578,179.6999969482422,175.0500030517578,178.25,,15450,,,183.75250015258788,,Coffee,KC=F
2021-08-23,177.4499969482422,180.4499969482422,177.1999969482422,179.9499969482422,,272,,,182.3599998474121,,Coffee,KC=F
2021-08-24,180.1999969482422,184.25,180.1999969482422,183.3000030517578,,41,,,181.4375,,Coffee,KC=F
2021-08-25,185.35000610351562,185.35000610351562,183.89999389648438,184.0500030517578,,40,,,180.61750030517578,,Coffee,KC=F
2021-08-26,184.0,184.89999389648438,184.0,185.64999389648438,,14,,,180.075,,Coffee,KC=F
2021-08-27,186.0500030517578,189.60000610351562,186.0500030517578,189.5,,20,,,180.5724998474121,,Coffee,KC=F
2021-08-30,190.5500030517578,196.5,190.5500030517578,197.39999389648438,,26,,,181.80249938964843,,Coffee,KC=F
