date,open,high,low,close,aggregate_open_interest,aggregate_volume,cot_commercial_net,specs_positioning,ma20,ma50,commodity,ticker
2021-06-07,13400.0,13440.0,13065.0,13070.0,,440144,,,,,Rubber,RU0
2021-06-08,13075.0,13180.0,12835.0,13045.0,,608486,,,,,Rubber,RU0
2021-06-09,13045.0,13120.0,12980.0,13005.0,,303296,,,,,Rubber,RU0
2021-06-10,13010.0,13055.0,12800.0,12800.0,,431487,,,,,Rubber,RU0
2021-06-11,12830.0,12920.0,12630.0,12740.0,,494477,,,,,Rubber,RU0
2021-06-15,12850.0,12850.0,12515.0,12735.0,,387356,,,,,Rubber,RU0
2021-06-16,12735.0,12820.0,12655.0,12750.0,,340449,,,,,Rubber,RU0
2021-06-17,12750.0,12910.0,12690.0,12780.0,,401467,,,,,Rubber,RU0
2021-06-18,12750.0,12860.0,12550.0,12795.0,,492950,,,,,Rubber,RU0
2021-06-21,12835.0,12875.0,12605.0,12605.0,,360875,,,,,Rubber,RU0
2021-06-22,12605.0,12730.0,12560.0,12670.0,,308745,,,,,Rubber,RU0
2021-06-23,12670.0,13020.0,12625.0,12935.0,,492351,,,,,Rubber,RU0
2021-06-24,12960.0,13050.0,12920.0,13010.0,,350064,,,,,Rubber,RU0
2021-06-25,12990.0,13260.0,12975.0,13230.0,,412121,,,,,Rubber,RU0
2021-06-28,13200.0,13215.0,13040.0,13150.0,,333183,,,,,Rubber,RU0
2021-06-29,13150.0,13160.0,12810.0,12845.0,,460020,,,,,Rubber,RU0
2021-06-30,12845.0,12895.0,12740.0,12800.0,,305268,,,,,Rubber,RU0
2021-07-01,12795.0,12830.0,12650.0,12705.0,,353042,,,,,Rubber,RU0
2021-07-02,12755.0,12825.0,12690.0,12705.0,,267157,,,,,Rubber,RU0
2021-07-05,12720.0,13165.0,12715.0,13160.0,,444520,,,12876.75,,Rubber,RU0
2021-07-06,13195.0,13385.0,13105.0,13380.0,,390066,,,12892.25,,Rubber,RU0
2021-07-07,13300.0,13445.0,13050.0,13415.0,,551072,,,12910.75,,Rubber,RU0
2021-07-08,13410.0,13465.0,13230.0,13395.0,,444227,,,12930.25,,Rubber,RU0
2021-07-09,13365.0,13625.0,13260.0,13315.0,,503276,,,12956.0,,Rubber,RU0
2021-07-12,13320.0,13585.0,13215.0,13310.0,,492176,,,12984.5,,Rubber,RU0
2021-07-13,13230.0,13330.0,13160.0,13315.0,,371973,,,13013.5,,Rubber,RU0
2021-07-14,13285.0,13290.0,13065.0,13250.0,,405152,,,13038.5,,Rubber,RU0
2021-07-15,13255.0,13395.0,13085.0,13370.0,,494696,,,13068.0,,Rubber,RU0
2021-07-16,13360.0,13650.0,13325.0,13570.0,,524102,,,13106.75,,Rubber,RU0
2021-07-19,13580.0,13685.0,13440.0,13500.0,,368071,,,13151.5,,Rubber,RU0
2021-07-20,13310.0,13320.0,12880.0,12920.0,,574565,,,13164.0,,Rubber,RU0
2021-07-21,12950.0,13040.0,12900.0,12955.0,,322320,,,13165.0,,Rubber,RU0
2021-07-22,12985.0,13150.0,12980.0,13120.0,,285261,,,13170.5,,Rubber,RU0
2021-07-23,13190.0,13340.0,13055.0,13285.0,,348468,,,13173.25,,Rubber,RU0
2021-07-26,13300.0,13385.0,13125.0,13185.0,,360840,,,13175.0,,Rubber,RU0
2021-07-27,13185.0,13430.0,13145.0,13180.0,,379023,,,13191.75,,Rubber,RU0
2021-07-28,13180.0,13265.0,13080.0,13205.0,,318455,,,13212.0,,Rubber,RU0
2021-07-29,13225.0,13375.0,13165.0,13370.0,,286202,,,13245.25,,Rubber,RU0
2021-07-30,13400.0,13540.0,13340.0,13420.0,,354794,,,13281.0,,Rubber,RU0
2021-08-02,13420.0,13560.0,13205.0,13510.0,,304948,,,13298.5,,Rubber,RU0
2021-08-03,13500.0,13590.0,13320.0,13325.0,,289411,,,13295.75,,Rubber,RU0
2021-08-04,13305.0,13520.0,13260.0,13505.0,,226064,,,13300.25,,Rubber,RU0
2021-08-05,13465.0,13550.0,13360.0,13385.0,,240116,,,13299.75,,Rubber,RU0
2021-08-06,13480.0,13650.0,13420.0,13645.0,,238576,,,13316.25,,Rubber,RU0
2021-08-09,13695.0,13860.0,13550.0,13620.0,,244609,,,13331.75,,Rubber,RU0
2021-08-10,14765.0,14955.0,14690.0,14910.0,,358377,,,13411.5,,Rubber,RU0
2021-08-11,14905.0,14910.0,14655.0,14820.0,,349809,,,13490.0,,Rubber,RU0
2021-08-12,14800.0,14850.0,14585.0,14625.0,,356553,,,13552.75,,Rubber,RU0
2021-08-13,14625.0,14785.0,14540.0,14755.0,,307261,,,13612.0,,Rubber,RU0
2021-08-16,14780.0,14925.0,14650.0,14690.0,,449105,,,13671.5,13295.7,Rubber,RU0
2021-08-17,14690.0,14940.0,14640.0,14915.0,,384715,,,13771.25,13332.6,Rubber,RU0
2021-08-18,14900.0,14985.0,14785.0,14980.0,,446415,,,13872.5,13371.3,Rubber,RU0
2021-08-19,14965.0,15020.0,14455.0,14490.0,,654328,,,13941.0,13401.0,Rubber,RU0
2021-08-20,14420.0,14465.0,14225.0,14240.0,,443860,,,13988.75,13429.8,Rubber,RU0
2021-08-23,14240.0,14370.0,14165.0,14360.0,,321341,,,14047.5,13462.2,Rubber,RU0
2021-08-24,14420.0,14450.0,14345.0,14400.0,,253107,,,14108.5,13495.5,Rubber,RU0
2021-08-25,14420.0,14495.0,14330.0,14475.0,,279461,,,14172.0,13530.0,Rubber,RU0
2021-08-26,14480.0,14515.0,14050.0,14055.0,,350193,,,14206.25,13555.5,Rubber,RU0
2021-08-27,14055.0,14065.0,13790.0,13810.0,,418568,,,14225.75,13575.8,Rubber,RU0
2021-08-30,13830.0,13920.0,13750.0,13875.0,,250821,,,14244.0,13601.2,Rubber,RU0
2021-08-31,13895.0,13900.0,13700.0,13845.0,,302279,,,14270.0,13624.7,Rubber,RU0
2021-09-01,13920.0,13940.0,13655.0,13845.0,,337502,,,14287.0,13642.9,Rubber,RU0
2021-09-02,13860.0,13870.0,13660.0,13715.0,,305405,,,14303.5,13657.0,Rubber,RU0
2021-09-03,13730.0,13835.0,13635.0,13810.0,,338647,,,14311.75,13668.6,Rubber,RU0
2021-09-06,13825.0,13880.0,13710.0,13820.0,,265375,,,14321.75,13682.0,Rubber,RU0
2021-09-07,13825.0,13845.0,13685.0,13720.0,,258150,,,14262.25,13699.5,Rubber,RU0
2021-09-08,13700.0,13760.0,13220.0,13315.0,,516395,,,14187.0,13709.8,Rubber,RU0
2021-09-09,13380.0,13390.0,13215.0,13320.0,,245267,,,14121.75,13722.1,Rubber,RU0
2021-09-10,13320.0,13480.0,13275.0,13435.0,,237203,,,14055.75,13736.7,Rubber,RU0
2021-09-13,13435.0,13650.0,13425.0,13525.0,,248976,,,13997.5,13744.0,Rubber,RU0
2021-09-14,13515.0,13830.0,13490.0,13780.0,,295600,,,13940.75,13752.0,Rubber,RU0
2021-09-15,13780.0,13845.0,13710.0,13775.0,,211799,,,13880.5,13759.2,Rubber,RU0
2021-09-16,13800.0,13930.0,13705.0,13830.0,,302854,,,13847.5,13767.9,Rubber,RU0
2021-09-17,13815.0,13885.0,13620.0,13740.0,,336985,,,13822.5,13776.4,Rubber,RU0
2021-09-22,13550.0,13550.0,13195.0,13300.0,,246252,,,13769.5,13776.2,Rubber,RU0
2021-09-23,13335.0,13420.0,13310.0,13340.0,,170664,,,13716.5,13776.7,Rubber,RU0
2021-09-24,13340.0,13390.0,13235.0,13365.0,,187665,,,13661.0,13779.0,Rubber,RU0
2021-09-27,13340.0,13730.0,13265.0,13705.0,,382097,,,13643.5,13785.7,Rubber,RU0
2021-09-28,13710.0,13895.0,13675.0,13840.0,,251759,,,13645.0,13791.1,Rubber,RU0
2021-09-29,13820.0,13885.0,13700.0,13815.0,,225451,,,13642.0,13797.4,Rubber,RU0
2021-09-30,13805.0,14210.0,13710.0,14190.0,,334999,,,13659.25,13822.8,Rubber,RU0
2021-10-08,14520.0,14565.0,14265.0,14395.0,,228728,,,13686.75,13851.6,Rubber,RU0
2021-10-11,14345.0,14910.0,14325.0,14775.0,,389276,,,13739.75,13884.7,Rubber,RU0
2021-10-12,14745.0,15080.0,14600.0,14785.0,,505360,,,13788.5,13914.7,Rubber,RU0
2021-10-13,14735.0,14850.0,14015.0,14435.0,,475760,,,13819.25,13939.7,Rubber,RU0
2021-10-14,14480.0,14740.0,14405.0,14515.0,,379897,,,13859.0,13966.4,Rubber,RU0
2021-10-15,14550.0,14800.0,14410.0,14750.0,,354650,,,13930.75,13997.3,Rubber,RU0
2021-10-18,14755.0,14895.0,14420.0,14690.0,,432689,,,13999.25,14023.7,Rubber,RU0
2021-10-19,14680.0,15650.0,14650.0,15255.0,,725938,,,14090.25,14060.4,Rubber,RU0
2021-10-20,15200.0,15415.0,14845.0,15265.0,,648449,,,14177.25,14095.5,Rubber,RU0
2021-10-21,15210.0,15985.0,15060.0,15235.0,,857962,,,14250.0,14133.7,Rubber,RU0
2021-10-22,15235.0,15465.0,14610.0,14750.0,,847332,,,14298.75,14158.6,Rubber,RU0
2021-10-25,14880.0,14930.0,14170.0,14605.0,,634800,,,14337.5,14183.0,Rubber,RU0
2021-10-26,14670.0,14850.0,14410.0,14850.0,,469313,,,14393.0,14207.1,Rubber,RU0
2021-10-27,14875.0,15200.0,14690.0,14865.0,,650343,,,14471.25,14232.0,Rubber,RU0
2021-10-28,14840.0,15200.0,14545.0,15170.0,,781983,,,14562.75,14237.2,Rubber,RU0
2021-10-29,15170.0,15360.0,14740.0,14880.0,,616828,,,14638.5,14238.4,Rubber,RU0
2021-11-01,14800.0,14935.0,14600.0,14600.0,,458772,,,14683.25,14237.9,Rubber,RU0
2021-11-02,14600.0,14695.0,14055.0,14390.0,,379792,,,14710.75,14230.6,Rubber,RU0
2021-11-03,14420.0,14650.0,14405.0,14580.0,,196798,,,14749.0,14228.4,Rubber,RU0
2021-11-04,14580.0,14580.0,13875.0,13875.0,,325110,,,14733.25,14207.6,Rubber,RU0
2021-11-05,14005.0,14035.0,13790.0,13935.0,,177910,,,14710.25,14186.7,Rubber,RU0
2021-11-08,13955.0,14085.0,13635.0,13985.0,,208885,,,14670.75,14176.6,Rubber,RU0
